sample,station,date_sample,depth_m,species_name,size_class_cm,abundance,project
FI00008,SD10,7/29/1991,100,Sebastes semicinctus,12,1,PLOO
FI00008,SD10,7/29/1991,100,Symphurus atricaudus,12,1,PLOO
FI00008,SD10,7/29/1991,100,Symphurus atricaudus,13,1,PLOO
FI00008,SD10,7/29/1991,100,Zaniolepis frenata,11,2,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys sordidus,4,14,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys sordidus,5,31,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys sordidus,6,47,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys sordidus,7,12,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys sordidus,9,2,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys sordidus,10,9,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys sordidus,11,3,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys sordidus,12,10,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys sordidus,15,1,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys stigmaeus,4,1,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys stigmaeus,6,2,PLOO
FI00010,SD7,7/29/1991,100,Citharichthys xanthostigma,16,1,PLOO
FI00010,SD7,7/29/1991,100,Icelinus quadriseriatus,6,3,PLOO
FI00010,SD7,7/29/1991,100,Icelinus quadriseriatus,7,6,PLOO
FI00010,SD7,7/29/1991,100,Lepidogobius lepidus,6,1,PLOO
FI00010,SD7,7/29/1991,100,Lyopsetta exilis,13,1,PLOO
FI00010,SD7,7/29/1991,100,Microstomus pacificus,6,1,PLOO
FI00010,SD7,7/29/1991,100,Microstomus pacificus,7,2,PLOO
FI00010,SD7,7/29/1991,100,Microstomus pacificus,9,1,PLOO
FI00010,SD7,7/29/1991,100,Microstomus pacificus,10,1,PLOO
FI00010,SD7,7/29/1991,100,Microstomus pacificus,11,2,PLOO
FI00010,SD7,7/29/1991,100,Microstomus pacificus,12,1,PLOO
FI00010,SD7,7/29/1991,100,Porichthys notatus,6,1,PLOO
FI00010,SD7,7/29/1991,100,Porichthys notatus,7,3,PLOO
FI00010,SD7,7/29/1991,100,Porichthys notatus,8,8,PLOO
FI00010,SD7,7/29/1991,100,Porichthys notatus,9,2,PLOO
FI00010,SD7,7/29/1991,100,Porichthys notatus,10,3,PLOO
FI00010,SD7,7/29/1991,100,Porichthys notatus,11,1,PLOO
FI00010,SD7,7/29/1991,100,Raja inornata,51,1,PLOO
FI00010,SD7,7/29/1991,100,Sebastes dallii,12,2,PLOO
FI00010,SD7,7/29/1991,100,Sebastes rosenblatti,9,1,PLOO
FI00010,SD7,7/29/1991,100,Sebastes rosenblatti,11,1,PLOO
FI00010,SD7,7/29/1991,100,Sebastes rubrivinctus,7,1,PLOO
FI00010,SD7,7/29/1991,100,Sebastes saxicola,4,1,PLOO
FI00010,SD7,7/29/1991,100,Sebastes saxicola,5,2,PLOO
FI00010,SD7,7/29/1991,100,Sebastes saxicola,6,1,PLOO
FI00010,SD7,7/29/1991,100,Sebastes saxicola,9,1,PLOO
FI00010,SD7,7/29/1991,100,Sebastes saxicola,10,1,PLOO
FI00010,SD7,7/29/1991,100,Symphurus atricaudus,12,2,PLOO
FI00010,SD7,7/29/1991,100,Zaniolepis latipinnis,13,1,PLOO
FI00011,SD8,7/29/1991,100,Chitonotus pugetensis,8,2,PLOO
FI00011,SD8,7/29/1991,100,Chitonotus pugetensis,9,5,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,4,4,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,5,10,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,6,9,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,7,3,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,8,7,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,9,7,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,10,25,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,11,31,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,12,36,PLOO
FI00011,SD8,7/29/1991,100,Citharichthys sordidus,13,7,PLOO
FI00011,SD8,7/29/1991,100,Icelinus quadriseriatus,7,1,PLOO
FI00011,SD8,7/29/1991,100,Lyopsetta exilis,12,1,PLOO
FI00011,SD8,7/29/1991,100,Lyopsetta exilis,13,2,PLOO
FI00011,SD8,7/29/1991,100,Lyopsetta exilis,15,1,PLOO
FI00011,SD8,7/29/1991,100,Microstomus pacificus,6,1,PLOO
FI00011,SD8,7/29/1991,100,Microstomus pacificus,7,3,PLOO
FI00011,SD8,7/29/1991,100,Microstomus pacificus,8,1,PLOO
FI00011,SD8,7/29/1991,100,Microstomus pacificus,11,1,PLOO
FI00011,SD8,7/29/1991,100,Microstomus pacificus,12,1,PLOO
FI00011,SD8,7/29/1991,100,Microstomus pacificus,13,2,PLOO
FI00011,SD8,7/29/1991,100,Microstomus pacificus,14,1,PLOO
FI00011,SD8,7/29/1991,100,Microstomus pacificus,15,1,PLOO
FI00011,SD8,7/29/1991,100,Porichthys notatus,10,2,PLOO
FI00011,SD8,7/29/1991,100,Rathbunella hypoplecta,13,1,PLOO
FI00011,SD8,7/29/1991,100,Rhinogobiops nicholsii,5,1,PLOO
FI00011,SD8,7/29/1991,100,Sebastes rosenblatti,10,1,PLOO
FI00011,SD8,7/29/1991,100,Sebastes rosenblatti,11,1,PLOO
FI00011,SD8,7/29/1991,100,Sebastes rosenblatti,13,1,PLOO
FI00011,SD8,7/29/1991,100,Sebastes rubrivinctus,12,1,PLOO
FI00011,SD8,7/29/1991,100,Sebastes saxicola,8,1,PLOO
FI00011,SD8,7/29/1991,100,Sebastes semicinctus,10,1,PLOO
FI00011,SD8,7/29/1991,100,Sebastes semicinctus,11,2,PLOO
FI00011,SD8,7/29/1991,100,Sebastes semicinctus,13,1,PLOO
FI00011,SD8,7/29/1991,100,Zaniolepis frenata,13,2,PLOO
FI00011,SD8,7/29/1991,100,Zaniolepis frenata,14,2,PLOO
FI00011,SD8,7/29/1991,100,Zaniolepis frenata,15,2,PLOO
FI00011,SD8,7/29/1991,100,Zaniolepis latipinnis,9,1,PLOO
FI00011,SD8,7/29/1991,100,Zaniolepis latipinnis,13,1,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys fragilis,5,1,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys fragilis,6,2,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,4,2,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,5,8,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,6,14,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,7,12,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,8,6,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,9,9,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,10,11,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,11,4,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,12,3,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys sordidus,13,3,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys xanthostigma,13,4,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys xanthostigma,14,1,PLOO
FI00012,SD11,7/30/1991,90,Citharichthys xanthostigma,15,2,PLOO
FI00012,SD11,7/30/1991,90,Icelinus quadriseriatus,6,1,PLOO
FI00012,SD11,7/30/1991,90,Icelinus quadriseriatus,7,1,PLOO
FI00012,SD11,7/30/1991,90,Lepidogobius lepidus,5,1,PLOO
FI00012,SD11,7/30/1991,90,Lepidogobius lepidus,6,1,PLOO
FI00012,SD11,7/30/1991,90,Lyopsetta exilis,18,1,PLOO
FI00012,SD11,7/30/1991,90,Microstomus pacificus,5,1,PLOO
FI00012,SD11,7/30/1991,90,Microstomus pacificus,6,1,PLOO
FI00012,SD11,7/30/1991,90,Microstomus pacificus,7,1,PLOO
FI00012,SD11,7/30/1991,90,Microstomus pacificus,8,1,PLOO
FI00012,SD11,7/30/1991,90,Microstomus pacificus,15,1,PLOO
FI00012,SD11,7/30/1991,90,Microstomus pacificus,16,1,PLOO
FI00012,SD11,7/30/1991,90,Parophrys vetulus,18,1,PLOO
FI00012,SD11,7/30/1991,90,Parophrys vetulus,21,2,PLOO
FI00012,SD11,7/30/1991,90,Parophrys vetulus,25,1,PLOO
FI00012,SD11,7/30/1991,90,Parophrys vetulus,29,1,PLOO
FI00012,SD11,7/30/1991,90,Pleuronichthys verticalis,17,1,PLOO
FI00012,SD11,7/30/1991,90,Porichthys notatus,8,2,PLOO
FI00012,SD11,7/30/1991,90,Porichthys notatus,9,3,PLOO
FI00012,SD11,7/30/1991,90,Porichthys notatus,11,1,PLOO
FI00012,SD11,7/30/1991,90,Sebastes dallii,4,1,PLOO
FI00012,SD11,7/30/1991,90,Sebastes dallii,5,1,PLOO
FI00012,SD11,7/30/1991,90,Sebastes dallii,6,1,PLOO
FI00012,SD11,7/30/1991,90,Sebastes dallii,12,1,PLOO
FI00012,SD11,7/30/1991,90,Sebastes dallii,13,2,PLOO
FI00012,SD11,7/30/1991,90,Sebastes saxicola,8,12,PLOO
FI00012,SD11,7/30/1991,90,Sebastes saxicola,9,21,PLOO
FI00012,SD11,7/30/1991,90,Sebastes saxicola,10,9,PLOO
FI00012,SD11,7/30/1991,90,Sebastes saxicola,11,2,PLOO
FI00013,SD12,7/30/1991,100,Chilara taylori,12,1,PLOO
FI00013,SD12,7/30/1991,100,Chilara taylori,17,1,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,4,5,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,5,21,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,6,10,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,7,2,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,8,13,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,9,4,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,10,12,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,11,13,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,12,21,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,13,4,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys sordidus,14,1,PLOO
FI00013,SD12,7/30/1991,100,Citharichthys xanthostigma,13,1,PLOO
FI00013,SD12,7/30/1991,100,Microstomus pacificus,6,1,PLOO
FI00013,SD12,7/30/1991,100,Microstomus pacificus,7,3,PLOO
FI00013,SD12,7/30/1991,100,Microstomus pacificus,9,1,PLOO
FI00013,SD12,7/30/1991,100,Microstomus pacificus,12,1,PLOO
FI00013,SD12,7/30/1991,100,Microstomus pacificus,14,1,PLOO
FI00013,SD12,7/30/1991,100,Microstomus pacificus,16,1,PLOO
FI00013,SD12,7/30/1991,100,Microstomus pacificus,17,1,PLOO
FI00013,SD12,7/30/1991,100,Microstomus pacificus,18,1,PLOO
FI00013,SD12,7/30/1991,100,Parophrys vetulus,18,1,PLOO
FI00013,SD12,7/30/1991,100,Parophrys vetulus,19,1,PLOO
FI00013,SD12,7/30/1991,100,Parophrys vetulus,24,1,PLOO
FI00013,SD12,7/30/1991,100,Pleuronectidae,3,2,PLOO
FI00013,SD12,7/30/1991,100,Pleuronectidae,4,4,PLOO
FI00013,SD12,7/30/1991,100,Pleuronectidae,5,3,PLOO
FI00013,SD12,7/30/1991,100,Pleuronectidae,6,1,PLOO
FI00013,SD12,7/30/1991,100,Porichthys notatus,6,2,PLOO
FI00013,SD12,7/30/1991,100,Porichthys notatus,7,5,PLOO
FI00013,SD12,7/30/1991,100,Porichthys notatus,8,2,PLOO
FI00013,SD12,7/30/1991,100,Porichthys notatus,9,4,PLOO
FI00013,SD12,7/30/1991,100,Porichthys notatus,10,1,PLOO
FI00013,SD12,7/30/1991,100,Porichthys notatus,11,1,PLOO
FI00013,SD12,7/30/1991,100,Porichthys notatus,12,1,PLOO
FI00013,SD12,7/30/1991,100,Zaniolepis latipinnis,13,1,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,4,9,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,5,26,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,6,30,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,7,17,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,8,20,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,9,16,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,10,39,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,11,19,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,12,9,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,13,5,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys sordidus,14,3,PLOO
FI00014,SD13,7/30/1991,100,Citharichthys xanthostigma,16,2,PLOO
FI00014,SD13,7/30/1991,100,Hippoglossina stomata,22,1,PLOO
FI00014,SD13,7/30/1991,100,Hippoglossina stomata,23,1,PLOO
FI00014,SD13,7/30/1991,100,Hydrolagus colliei,32,1,PLOO
FI00014,SD13,7/30/1991,100,Icelinus quadriseriatus,6,1,PLOO
FI00014,SD13,7/30/1991,100,Lepidogobius lepidus,6,2,PLOO
FI00014,SD13,7/30/1991,100,Lepidogobius lepidus,7,1,PLOO
FI00014,SD13,7/30/1991,100,Microstomus pacificus,6,3,PLOO
FI00014,SD13,7/30/1991,100,Microstomus pacificus,7,2,PLOO
FI00014,SD13,7/30/1991,100,Microstomus pacificus,8,1,PLOO
FI00014,SD13,7/30/1991,100,Parophrys vetulus,18,2,PLOO
FI00014,SD13,7/30/1991,100,Parophrys vetulus,19,1,PLOO
FI00014,SD13,7/30/1991,100,Parophrys vetulus,21,1,PLOO
FI00014,SD13,7/30/1991,100,Parophrys vetulus,23,2,PLOO
FI00014,SD13,7/30/1991,100,Pleuronectidae,4,3,PLOO
FI00014,SD13,7/30/1991,100,Pleuronectidae,5,1,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,7,6,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,8,31,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,9,50,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,10,59,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,11,36,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,12,24,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,13,10,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,14,4,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,15,2,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,16,1,PLOO
FI00014,SD13,7/30/1991,100,Porichthys notatus,17,2,PLOO
FI00014,SD13,7/30/1991,100,Scorpaena guttata,19,1,PLOO
FI00014,SD13,7/30/1991,100,Sebastes saxicola,4,1,PLOO
FI00014,SD13,7/30/1991,100,Sebastes saxicola,8,3,PLOO
FI00014,SD13,7/30/1991,100,Sebastes saxicola,9,3,PLOO
FI00014,SD13,7/30/1991,100,Sebastes saxicola,10,1,PLOO
FI00014,SD13,7/30/1991,100,Sebastes semicinctus,13,1,PLOO
FI00017,SD14,7/30/1991,100,Chitonotus pugetensis,8,1,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys fragilis,15,1,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,4,4,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,5,13,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,6,2,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,7,3,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,8,4,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,9,10,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,10,16,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,11,8,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,12,11,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,13,4,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys sordidus,14,2,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys xanthostigma,14,3,PLOO
FI00017,SD14,7/30/1991,100,Citharichthys xanthostigma,15,1,PLOO
FI00017,SD14,7/30/1991,100,Lepidogobius lepidus,6,2,PLOO
FI00017,SD14,7/30/1991,100,Lepidogobius lepidus,7,2,PLOO
FI00017,SD14,7/30/1991,100,Microstomus pacificus,6,3,PLOO
FI00017,SD14,7/30/1991,100,Microstomus pacificus,7,4,PLOO
FI00017,SD14,7/30/1991,100,Microstomus pacificus,8,3,PLOO
FI00017,SD14,7/30/1991,100,Microstomus pacificus,9,1,PLOO
FI00017,SD14,7/30/1991,100,Microstomus pacificus,10,2,PLOO
FI00017,SD14,7/30/1991,100,Microstomus pacificus,11,1,PLOO
FI00017,SD14,7/30/1991,100,Microstomus pacificus,13,1,PLOO
FI00017,SD14,7/30/1991,100,Microstomus pacificus,14,1,PLOO
FI00017,SD14,7/30/1991,100,Microstomus pacificus,16,1,PLOO
FI00017,SD14,7/30/1991,100,Parophrys vetulus,19,1,PLOO
FI00017,SD14,7/30/1991,100,Pleuronectidae,4,3,PLOO
FI00017,SD14,7/30/1991,100,Porichthys notatus,7,1,PLOO
FI00017,SD14,7/30/1991,100,Porichthys notatus,8,4,PLOO
FI00017,SD14,7/30/1991,100,Porichthys notatus,9,2,PLOO
FI00017,SD14,7/30/1991,100,Porichthys notatus,10,2,PLOO
FI00017,SD14,7/30/1991,100,Porichthys notatus,11,1,PLOO
FI00017,SD14,7/30/1991,100,Porichthys notatus,12,1,PLOO
FI00017,SD14,7/30/1991,100,Porichthys notatus,16,2,PLOO
FI00017,SD14,7/30/1991,100,Porichthys notatus,17,1,PLOO
FI00017,SD14,7/30/1991,100,Sebastes saxicola,9,4,PLOO
FI00019,SD9,7/30/1991,90,Argentina sialis,9,1,PLOO
FI00019,SD9,7/30/1991,90,Chilara taylori,14,1,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys sordidus,5,7,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys sordidus,6,15,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys sordidus,7,7,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys sordidus,8,11,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys sordidus,9,9,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys sordidus,10,10,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys sordidus,11,7,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys sordidus,12,1,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys sordidus,14,2,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys xanthostigma,11,1,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys xanthostigma,12,1,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys xanthostigma,13,1,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys xanthostigma,14,4,PLOO
FI00019,SD9,7/30/1991,90,Citharichthys xanthostigma,15,1,PLOO
FI00019,SD9,7/30/1991,90,Icelinus quadriseriatus,7,1,PLOO
FI00019,SD9,7/30/1991,90,Lepidogobius lepidus,6,1,PLOO
FI00019,SD9,7/30/1991,90,Lepidogobius lepidus,7,1,PLOO
FI00019,SD9,7/30/1991,90,Lyopsetta exilis,14,1,PLOO
FI00019,SD9,7/30/1991,90,Microstomus pacificus,7,2,PLOO
FI00019,SD9,7/30/1991,90,Microstomus pacificus,8,1,PLOO
FI00019,SD9,7/30/1991,90,Microstomus pacificus,13,1,PLOO
FI00019,SD9,7/30/1991,90,Microstomus pacificus,14,1,PLOO
FI00019,SD9,7/30/1991,90,Pleuronectidae,3,1,PLOO
FI00019,SD9,7/30/1991,90,Pleuronectidae,4,3,PLOO
FI00019,SD9,7/30/1991,90,Porichthys notatus,8,4,PLOO
FI00019,SD9,7/30/1991,90,Porichthys notatus,9,5,PLOO
FI00019,SD9,7/30/1991,90,Porichthys notatus,10,2,PLOO
FI00019,SD9,7/30/1991,90,Porichthys notatus,12,1,PLOO
FI00019,SD9,7/30/1991,90,Scorpaena guttata,22,1,PLOO
FI00019,SD9,7/30/1991,90,Sebastes dallii,5,1,PLOO
FI00019,SD9,7/30/1991,90,Sebastes dallii,12,3,PLOO
FI00019,SD9,7/30/1991,90,Sebastes dallii,13,3,PLOO
FI00019,SD9,7/30/1991,90,Sebastes saxicola,6,1,PLOO
FI00019,SD9,7/30/1991,90,Sebastes saxicola,8,6,PLOO
FI00019,SD9,7/30/1991,90,Sebastes saxicola,9,5,PLOO
FI00019,SD9,7/30/1991,90,Zaniolepis frenata,15,1,PLOO
FI00019,SD9,7/30/1991,90,Zaniolepis latipinnis,15,1,PLOO
FI00020,SD11,10/29/1991,90,Argentina sialis,7,1,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys sordidus,4,6,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys sordidus,5,14,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys sordidus,6,19,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys sordidus,7,12,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys sordidus,8,7,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys sordidus,9,9,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys sordidus,10,9,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys sordidus,11,3,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys xanthostigma,12,2,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys xanthostigma,13,8,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys xanthostigma,14,3,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys xanthostigma,15,3,PLOO
FI00020,SD11,10/29/1991,90,Citharichthys xanthostigma,17,1,PLOO
FI00020,SD11,10/29/1991,90,Icelinus quadriseriatus,4,1,PLOO
FI00020,SD11,10/29/1991,90,Icelinus quadriseriatus,6,3,PLOO
FI00020,SD11,10/29/1991,90,Icelinus quadriseriatus,7,9,PLOO
FI00020,SD11,10/29/1991,90,Lepidogobius lepidus,6,1,PLOO
FI00020,SD11,10/29/1991,90,Lepidogobius lepidus,7,4,PLOO
FI00020,SD11,10/29/1991,90,Pleuronichthys verticalis,20,1,PLOO
FI00020,SD11,10/29/1991,90,Porichthys notatus,10,3,PLOO
FI00020,SD11,10/29/1991,90,Porichthys notatus,11,2,PLOO
FI00020,SD11,10/29/1991,90,Sebastes saxicola,6,5,PLOO
FI00020,SD11,10/29/1991,90,Sebastes saxicola,7,4,PLOO
FI00020,SD11,10/29/1991,90,Sebastes saxicola,8,1,PLOO
FI00020,SD11,10/29/1991,90,Sebastes sp,5,1,PLOO
FI00020,SD11,10/29/1991,90,Sebastes sp,13,1,PLOO
FI00020,SD11,10/29/1991,90,Symphurus atricaudus,15,3,PLOO
FI00020,SD11,10/29/1991,90,Symphurus atricaudus,16,1,PLOO
FI00020,SD11,10/29/1991,90,Zaniolepis latipinnis,12,1,PLOO
FI00020,SD11,10/29/1991,90,Zaniolepis latipinnis,15,1,PLOO
FI00021,SD12,10/29/1991,100,Argentina sialis,7,3,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,4,8,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,5,15,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,6,16,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,7,7,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,8,6,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,9,7,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,10,6,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,11,4,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,12,3,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys sordidus,13,3,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys xanthostigma,13,1,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys xanthostigma,14,1,PLOO
FI00021,SD12,10/29/1991,100,Citharichthys xanthostigma,15,1,PLOO
FI00021,SD12,10/29/1991,100,Hippoglossina stomata,23,1,PLOO
FI00021,SD12,10/29/1991,100,Icelinus quadriseriatus,7,1,PLOO
FI00021,SD12,10/29/1991,100,Lepidogobius lepidus,5,2,PLOO
FI00021,SD12,10/29/1991,100,Lepidogobius lepidus,7,2,PLOO
FI00021,SD12,10/29/1991,100,Microstomus pacificus,8,2,PLOO
FI00021,SD12,10/29/1991,100,Sebastes miniatus,25,1,PLOO
FI00021,SD12,10/29/1991,100,Sebastes saxicola,5,1,PLOO
FI00021,SD12,10/29/1991,100,Sebastes saxicola,7,1,PLOO
FI00021,SD12,10/29/1991,100,Sebastes semicinctus,10,16,PLOO
FI00021,SD12,10/29/1991,100,Sebastes semicinctus,11,21,PLOO
FI00021,SD12,10/29/1991,100,Sebastes semicinctus,12,18,PLOO
FI00021,SD12,10/29/1991,100,Sebastes semicinctus,13,19,PLOO
FI00021,SD12,10/29/1991,100,Sebastes semicinctus,14,14,PLOO
FI00021,SD12,10/29/1991,100,Sebastes semicinctus,15,6,PLOO
FI00021,SD12,10/29/1991,100,Sebastes semicinctus,16,2,PLOO
FI00021,SD12,10/29/1991,100,Synodus lucioceps,18,1,PLOO
FI00021,SD12,10/29/1991,100,Zaniolepis latipinnis,12,1,PLOO
FI00021,SD12,10/29/1991,100,Zaniolepis latipinnis,13,1,PLOO
FI00021,SD12,10/29/1991,100,Zaniolepis latipinnis,14,1,PLOO
FI00022,SD13,10/29/1991,100,Argentina sialis,7,3,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,4,2,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,5,15,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,6,63,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,7,54,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,8,14,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,9,16,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,10,7,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,11,7,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,12,1,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,13,1,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys sordidus,14,1,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys xanthostigma,13,1,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys xanthostigma,14,1,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys xanthostigma,15,1,PLOO
FI00022,SD13,10/29/1991,100,Citharichthys xanthostigma,16,1,PLOO
FI00022,SD13,10/29/1991,100,Hippoglossina stomata,15,1,PLOO
FI00022,SD13,10/29/1991,100,Hippoglossina stomata,17,1,PLOO
FI00022,SD13,10/29/1991,100,Icelinus quadriseriatus,7,2,PLOO
FI00022,SD13,10/29/1991,100,Lepidogobius lepidus,6,1,PLOO
FI00022,SD13,10/29/1991,100,Microstomus pacificus,7,3,PLOO
FI00022,SD13,10/29/1991,100,Microstomus pacificus,8,2,PLOO
